Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,possibly_sensitive,quoted_status_permalink,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8
@aquererla,@aquererla,"<[2020-04-29T18:43:37.686Z, 2020-04-30T06:20:19.214Z]>",User,,,,,,,Sun Dec 02 14:57:44 CET 2018,,,,"Plataforma ciudadana de Guadalajara España. Queremos una ciudad más dinámica, viva, solidaria, participativa, acogedora, generosa, sostenible, amigable...",,http://pbs.twimg.com/profile_images/1100364846191792129/odlWoYQ__bigger.png,3663,1247,Aike Guadalajara,guadalajara,,,
@ed02706985,@ed02706985,<[2020-04-29T18:47:30.434Z]>,User,,,,,,,Wed Jul 03 03:12:30 CEST 2019,,,,hola,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,27,2,Ed,,,,
@rene_escamilla_,@rene_escamilla_,<[2020-04-29T18:48:42.360Z]>,User,,,,,,,Tue Sep 13 00:58:13 CEST 2011,,,,,,http://pbs.twimg.com/profile_images/466260979207393280/cjm1RKOG_bigger.jpeg,704,398,Prentice Escamilla,"Pachuca de Soto, Hidalgo",,,
@itati_aico,@itati_aico,<[2020-04-29T18:49:59.702Z]>,User,,,,,,,Wed Jul 17 08:54:16 CEST 2019,,,,F.U.C.K🔥🌚,,http://pbs.twimg.com/profile_images/1179830909132034050/DGiT618E_bigger.jpg,228,19,Itatí,"Chiapas, México",,,
@zaidacastillo51,@zaidacastillo51,<[2020-04-29T18:52:28.885Z]>,User,,,,,,,Sat Sep 30 16:55:20 CEST 2017,,,,"Escritora-Poeta.
A mis amados padres:
Porque ya no estáis conmigo,
tengo abrojos en el alma
y, el corazón...Herido!
#Elefantesamarillos
🚫 MD, NO CONTESTO.",,http://pbs.twimg.com/profile_images/1248403761472475138/qLl3YKs4_bigger.jpg,9085,9034,Zaida Castillo,"Toledo, España",,,
@sergiogonzalezf,@sergiogonzalezf,<[2020-04-29T18:52:41.621Z]>,User,,,,,,,Mon May 31 07:40:14 CEST 2010,,,,"Sociólogo. Voyerista de Twitter, política, temas regionales, medio ambiente, cine, literatura.",,http://pbs.twimg.com/profile_images/1712293078/DSC01307_bigger.jpg,3929,3419,Sergio González F.,BOGOTA,,,
@elenaospina,@elenaospina,<[2020-04-29T18:52:41.621Z]>,User,,,,,,,Tue Nov 10 11:30:13 CET 2009,,,,ilustración/ HumorGráfico/ y cosas que salen de un lápiz ✏️. http://instagram.com/elenaospina/,,http://pbs.twimg.com/profile_images/978039274011594757/5IlrKTzy_bigger.jpg,2799,1651,elena Ospina,En casa...,,,
@anaisabel_cuca,@anaisabel_cuca,<[2020-04-29T18:54:13.276Z]>,User,,,,,,,Mon Jun 18 23:50:54 CEST 2012,,,,"Madre, esposa y maestra. Alegre, abierta, dispuesta.",,http://pbs.twimg.com/profile_images/1013573043313143809/8grF9-Y-_bigger.jpg,293,310,Ana Romero,,,,
@colevirgencabe,@colevirgencabe,<[2020-04-29T18:54:13.276Z]>,User,,,,,,,Wed Jan 21 12:27:55 CET 2015,,,,,,http://pbs.twimg.com/profile_images/915624160658907136/MjnTAZ5X_bigger.jpg,91,63,Cole V. de la cabeza,"Valdepeñas, España",,,
@isabelgalvin,@isabelgalvin,,User,,,,,,,Tue Apr 06 21:22:46 CEST 2010,,,,Profe de Didáctica y organización escolar. Secretaria General de Enseñanza CCOO Madrid.,,http://pbs.twimg.com/profile_images/845769140187090944/BMwTtwfy_bigger.jpg,2850,7655,Isabel Galvín,"#Sísepuede🌱💚💜",,,
@oasis_katherine,@oasis_katherine,<[2020-04-29T18:56:41.997Z]>,User,,,,,,,Sun Nov 29 04:49:40 CET 2015,,,,,,http://pbs.twimg.com/profile_images/1168347257604886528/PHC_RZpH_bigger.jpg,14,9,katherine folatre,"Antofagasta, Chile",,,
@sostienenatalia,@sostienenatalia,"<[2020-04-29T18:57:09.548Z, 2020-04-29T20:05:39.301Z, 2020-04-29T20:05:39.302Z]>",User,,,,,,,Fri Mar 23 11:48:18 CET 2012,,,,"Aquí tontunas. Fuera, profe de Periodismo (UMA) pq ejerzo peor que enseño. Documentación.Comunicación satírica. Tb hago cosas en @ateneomalaga y @galeriacentral",,http://pbs.twimg.com/profile_images/1166632644555227136/8aRbE9CF_bigger.jpg,577,2603,SostieneNatalia,"Mi corazón está en Pawnee, IN",,,
@ismaelhc4,@ismaelhc4,"<[2020-04-29T18:57:21.336Z, 2020-04-29T18:57:45.856Z]>",User,,,,,,,Thu Apr 17 04:37:02 CEST 2014,,,,,,http://pbs.twimg.com/profile_images/1023296249536176130/A_tBFttD_bigger.jpg,3735,865,I&C,,,,
@olgamafud,@olgamafud,"<[2020-04-29T18:57:45.856Z, 2020-04-29T18:57:45.857Z, 2020-05-01T06:07:57.019Z, 2020-05-01T06:07:57.020Z]>",User,,,,,,,,,,,,,,,,,,,,
@bazinga_kal,@bazinga_kal,<[2020-04-29T18:57:55.805Z]>,User,,,,,,,Thu Oct 18 17:03:01 CEST 2012,,,,"Big buy who loves his cub, comics, cartoons, movies, tv series, food and many more",,http://pbs.twimg.com/profile_images/1252334840487313408/KZ_fB-4T_bigger.jpg,675,1061,Kon-L,España,,,
@pilarescritora,@pilarescritora,<[2020-04-29T19:00:56.294Z]>,User,,,,,,,Tue Nov 24 10:15:45 CET 2015,,,,Escritora. Publicadas 2 novelas #Elespejoegipcio #Laconstelacióndelolvido #suspense #misterio y 4 de libros de #autoayuda. Búscame en #Amazon. ❌NO MD❌,,http://pbs.twimg.com/profile_images/1248716500032270342/4gzCdOvs_bigger.jpg,21595,25042,Pilar González Álvarez,"Sevilla, Andalucía",,,
@edysonti,@edysonti,<[2020-04-29T19:01:57.933Z]>,User,,,,,,,Tue Jul 15 00:01:13 CEST 2014,,,,,,http://pbs.twimg.com/profile_images/540206817566277633/zL68p2EG_bigger.jpeg,782,233,Edison Tituana A.,Loja Ecuador,,,
@ale_ar1zaga,@ale_ar1zaga,<[2020-04-29T19:02:08.477Z]>,User,,,,,,,Sun Feb 10 02:49:31 CET 2013,,,,"Administradora de Empresas, Máster en Marketing UEM , *Cursando un máster de #marketingdigital en #aulaCM , 
❣️Apasionada, creativa, sociable, curiosa",,http://pbs.twimg.com/profile_images/999936051543265280/DWZtKCMA_bigger.jpg,530,240,Alejandra Arízaga,"Madrid, Comunidad de Madrid",,,
@ds_iberia,@ds_iberia,,User,,,,,,,Wed Jan 27 08:38:08 CET 2016,,,,"Somos la compañía líder en el sector dental.  Desde hace más de 130 años ofrecemos soluciones para una odontología más segura, más rápida y de mayor calidad 😀",,http://pbs.twimg.com/profile_images/808218373293297664/6rYITjpX_bigger.jpg,321,910,Dentsply Sirona IB,"España, Portugal y Andorra",,,
@loquitaloca2,@loquitaloca2,<[2020-04-29T19:15:52.957Z]>,User,,,,,,,Sun Aug 11 23:47:45 CEST 2019,,,,"We agree to disagree 

Cada día más feminista. 
💜
Me enamoró de todo, me conformo con nada💜🌿 Ilustración de @anniko",,http://pbs.twimg.com/profile_images/1253318446865145856/tNnKwpAb_bigger.jpg,849,192,Flaca Lunera,,,,
@mabelaluengo,@mabelaluengo,<[2020-04-29T19:15:56.224Z]>,User,,,,,,,Sun Feb 21 17:55:51 CET 2016,,,,,,http://pbs.twimg.com/profile_images/701451559939526656/eux12fx0_bigger.jpg,17,11,isabel luengo gomez,,,,
@cesjuanptoledo,@cesjuanptoledo,<[2020-04-29T19:15:56.224Z]>,User,,,,,,,Tue Mar 07 18:16:13 CET 2017,,,,Centro de Estudios Superiores Juan Pablo II de Toledo -Youtube: https://www.youtube.com/user/educatioservanda  Vídeo: https://youtu.be/_jSYkvgOPw4,,http://pbs.twimg.com/profile_images/1084801966935601152/VnoloshG_bigger.jpg,122,125,CESJuanPabloIIToledo,"Toledo, España",,,
@oscuravampira,@oscuravampira,<[2020-04-29T19:23:29.531Z]>,User,,,,,,,Sat Nov 09 10:39:57 CET 2013,,,,"Comparte tus letras llenas de #NegraMelancolía
¡Bienvenidos! (+18)",,http://pbs.twimg.com/profile_images/1074531268346421248/CAQ80ERd_bigger.jpg,429,1598,Negra Melancolía,,,,
@elespejogotico,@elespejogotico,,User,,,,,,,Fri Oct 22 03:04:47 CEST 2010,,,,Videmus Nunc per Speculum et in Aenigmate,,http://pbs.twimg.com/profile_images/900798478934323200/Etk8TRnE_bigger.jpg,102,6350,El Espejo Gotico,"Buenos Aires, Argentina",,,
@salasrommer,@salasrommer,<[2020-04-29T19:25:03.908Z]>,User,,,,,,,Mon Nov 24 03:53:05 CET 2014,,,,Padre de Mía Samantha 😍,,http://pbs.twimg.com/profile_images/943178112220717057/xPEAmvns_bigger.jpg,542,262,Rommer Salas,"Delta Amacuro, Venezuela",,,
@pandorafms,@pandorafms,,User,,,,,,,Wed Sep 09 06:34:03 CEST 2009,,,,All-purpose #Monitoring system since 2004. #Sysadmins' right hand by day... a lethal vigilant octopus by night.,,http://pbs.twimg.com/profile_images/529743901402214400/_weSWPnC_bigger.png,3598,6082,Pandora FMS,"Madrid, Spain",,,
@clairebotai,@clairebotai,<[2020-04-29T19:25:14.252Z]>,User,,,,,,,Sat Apr 23 19:43:40 CEST 2016,,,,,,http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_bigger.jpg,66,5034,Claire,,,,
@_miangova52,@_miangova52,<[2020-04-29T19:27:52.629Z]>,User,,,,,,,Sat Jan 26 14:17:57 CET 2013,,,,Farmaceutico.Librepensador.Curioso.Quiero una farmacia asistencial y una parafarmacia 2.0,,http://pbs.twimg.com/profile_images/1105123183760412673/LdDy8swb_bigger.jpg,3415,1476,Boticario Gonzalez 🧐,"Granada, Andalucía",,,
@avvelasquez,@avvelasquez,<[2020-04-29T19:29:21.289Z]>,User,,,,,,,Fri Mar 27 15:34:40 CET 2009,,,,Sirvo a mis #Padawans y a mis #Jedis como Directora del Departamento de Ciencias de la #Comunicación @utpl 💙@MedialabUTPL @ObservaComU @ComUTPL @utplradio,,http://pbs.twimg.com/profile_images/1232493290521493504/cvfeVR7Y_bigger.jpg,1843,2065,Andrea Victoria Velásquez B.,"Loja, Ecuador",,,
@dalesunapatita,@dalesunapatita,<[2020-04-29T19:29:21.289Z]>,User,,,,,,,Tue Apr 14 04:29:11 CEST 2020,,,,Primera campaña online de concientización y movilización por los animales abandonados y sin hogar durante la emergencia #covid19 en Ecuador🇪🇨,,http://pbs.twimg.com/profile_images/1253374693400358913/XBTbvjJE_bigger.jpg,0,1,Dales una patita,Ecuador,,,
@kla89442126,@kla89442126,<[2020-04-29T19:31:45.319Z]>,User,,,,,,,Wed Apr 03 20:27:12 CEST 2019,,,,vivir,,http://pbs.twimg.com/profile_images/1129274699945586688/4GQCMKhE_bigger.jpg,844,789,KLA,,,,
@emiliomarinroig,@emiliomarinroig,<[2020-04-29T19:34:34.618Z]>,User,,,,,,,Sun May 22 20:24:57 CEST 2011,,,,"Trabajador Social Forense (Perito Social) UVFI. IML Castelló

#TrabajoSocial
#SocialWork
#Sociología",,http://pbs.twimg.com/profile_images/1246788073817505792/_PWO4CaH_bigger.jpg,1131,2543,Emilioteayuda.com,España,,,
@laura_crous,@laura_crous,<[2020-04-29T19:34:34.618Z]>,User,,,,,,,Thu May 25 10:26:56 CEST 2017,,,,"Treballadora Social especialitzada en Ciències Socials Forenses i Peritatge Social i Psicològic en exercici lliure. Docent. Protocol, comunicació i publicitat.",,http://pbs.twimg.com/profile_images/1253688047499186178/XX5N-tDN_bigger.jpg,2714,771,Laura C.,Catalunya,,,
@angelicabcoello,@angelicabcoello,<[2020-04-29T19:37:41.516Z]>,User,,,,,,,Wed Mar 18 02:31:24 CET 2020,,,,,,http://pbs.twimg.com/profile_images/1240448722837950470/xrDGtvpn_bigger.jpg,13,11,Angelica Benítez,,,,
@bloguers_net,@bloguers_net,,User,,,,,,,Wed Jul 03 09:33:06 CEST 2013,,,,Punto de encuentro entre #bloguers y lectores. Promoción de artículos. No te pierdas los últimos posts de los mejores #blogs y comparte los tuyos #Bloguers_net,,http://pbs.twimg.com/profile_images/865682632763482113/oHOH2wdg_bigger.jpg,10880,23206,Bloguers,Internet,,,
@netto__14,@netto__14,,User,,,,,,,Mon Mar 06 20:28:07 CET 2017,,,,"La intuición me decía que mi sitio estaba aquí, aunque fuera por un corto espacio de tiempo...",,http://pbs.twimg.com/profile_images/838836746041315329/3txgtVlH_bigger.jpg,242,274,Netto,Muy al sur...,,,
@selene_roger,@selene_roger,<[2020-04-29T19:42:30.843Z]>,User,,,,,,,Thu Mar 19 06:50:40 CET 2015,,,,,,http://pbs.twimg.com/profile_images/1250137213981143041/wPmokhc4_bigger.jpg,1069,1125,Selene Fed,,,,
@nieves02752265,@nieves02752265,"<[2020-04-29T19:44:06.195Z, 2020-04-29T19:44:51.846Z, 2020-04-29T20:09:02.150Z, 2020-04-29T20:14:37.785Z]>",User,,,,,,,Mon Jan 20 00:27:24 CET 2020,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,108,1,Nieves,,,,
@perecervantes,@perecervantes,<[2020-04-29T19:44:06.195Z]>,User,,,,,,,,,,,,,,,,,,,,
@pegaso0257,@pegaso0257,<[2020-04-29T19:48:17.530Z]>,User,,,,,,,Sat Feb 13 18:15:29 CET 2010,,,,Socialdemócrata por convicción.,,http://pbs.twimg.com/profile_images/1207690738676322304/PhtQA0sp_bigger.jpg,1577,390,jorge luis flores f,"Acuña, Coahuila de Zaragoza",,,
@glaveaga,@glaveaga,"<[2020-04-29T19:48:17.530Z, 2020-04-29T19:48:17.532Z, 2020-04-29T19:48:17.533Z]>",User,,,,,,,Fri Aug 27 18:29:09 CEST 2010,,,,"Escritor. Profesor de Derecho, fascinado por la Biología. Socialdemócrata comprometido con el Estado Constitucional de Derecho. México.",,http://pbs.twimg.com/profile_images/1212604442215739394/g5oDbnL1_bigger.jpg,965,31540,Gerardo Laveaga,,,,
@celica_polett,@celica_polett,"<[2020-04-29T19:48:17.532Z, 2020-04-29T19:48:17.533Z]>",User,,,,,,,Thu Jun 02 19:17:52 CEST 2016,,,,"Académica, Facilitadora Penal Federal, practicante de la Justicia Restaurativa, apasionada de los libros, el café, el buen vino y excelentes compañías.",,http://pbs.twimg.com/profile_images/1202946436368744448/b-b0mwtv_bigger.jpg,233,30,Celica Polett,,,,
@crisdeansan,@crisdeansan,<[2020-04-29T19:50:10.949Z]>,User,,,,,,,Mon Jan 20 23:57:56 CET 2014,,,,Si hoy no luchas... mañana no llores. Segoviana y Atlética. Nunca dejes de creer!,,http://pbs.twimg.com/profile_images/1212135861736951820/shgHYWV8_bigger.jpg,281,45,Cristina de Andrés,,,,
@cheloperezca,@cheloperezca,<[2020-04-29T19:54:19.580Z]>,User,,,,,,,Sun May 10 17:19:53 CEST 2015,,,,La vida sólo es una vez. Una sólo.,,http://pbs.twimg.com/profile_images/886716177455730688/ul6pagIS_bigger.jpg,308,44,Chelo Perez,,,,
@jicriado,@jicriado,,User,,,,,,,Fri Aug 20 01:19:24 CEST 2010,,,,Prof. @UAM_Madrid | Research group dir. @IT_GesPub | Research fellow @CTGUAlbany I learn/teach public management #innovation #AI #socialmedia #ogov #smartgov,,http://pbs.twimg.com/profile_images/1180370043605008384/IWbq_8eB_bigger.jpg,1503,7097,J. Ignacio Criado,"Madrid, Spain",,,
@jpnievess01,@jpnievess01,<[2020-04-29T19:55:50.589Z]>,User,,,,,,,Wed Aug 21 17:57:43 CEST 2019,,,,"Grandes sueños, expectativas moderadas y necesidades pequeñas: el secreto de la felicidad.",,http://pbs.twimg.com/profile_images/1251277314786234368/_cN1HkDh_bigger.jpg,264,54,Juan Pedro Nieves,Extremadura,,,
@sergiobarajasco,@sergiobarajasco,<[2020-04-29T19:55:58.376Z]>,User,,,,,,,Wed Nov 07 19:00:08 CET 2012,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,537,35,Sergio Barajas Corté,,,,
@primenllamas,@primenllamas,<[2020-04-29T19:56:57.075Z]>,User,,,,,,,Mon Aug 12 12:51:43 CEST 2013,,,,Feminista radical.,,http://pbs.twimg.com/profile_images/1198918160801521664/kT20BtKX_bigger.jpg,979,1746,princesa en llamas #SomosRadFem,,,,
@anamaresan,@anamaresan,"<[2020-04-29T19:56:59.334Z, 2020-04-29T20:44:31.316Z, 2020-04-29T20:44:45.969Z, 2020-04-29T20:50:39.785Z, 2020-04-29T20:51:50.399Z]>",User,,,,,,,Wed May 25 14:35:10 CEST 2011,,,,"Madrileña con Extremadura en mi sangre, solidaria, aprendiendo en mi vivir y a mi manera #resiliente #YoEstuveEnAlsasua",,http://pbs.twimg.com/profile_images/1241693791268061185/SZ1H3hXy_bigger.jpg,1417,339,Anita R. Sánchez 🖤🇪🇸,"Alcorcón, España",,,
@j_benavente,@j_benavente,"<[2020-04-29T19:56:59.334Z, 2020-04-29T19:56:59.335Z, 2020-04-29T20:50:39.785Z, 2020-04-29T20:50:39.786Z]>",User,,,,,,,,,,,,,,,,,,,,
@buen_fer,@buen_fer,<[2020-04-29T19:57:55.518Z]>,User,,,,,,,Fri Mar 20 01:47:33 CET 2020,,,,"Un día desperté a la realidad, dejé de ver lo que quería y comencé a reconocer la luz y la oscuridad en mí y en los que me rodean.",,http://pbs.twimg.com/profile_images/1253055433151053829/KHmwn2bg_bigger.jpg,83,20,El Buen Fer,"Cuauhtémoc, Distrito Federal",,,
@jairomarulandat,@jairomarulandat,<[2020-04-29T19:58:11.470Z]>,User,,,,,,,Sun Aug 06 14:56:14 CEST 2017,,,,Magister en Educacion.,,http://pbs.twimg.com/profile_images/1255585617020424192/I48EAFSs_bigger.jpg,2513,467,JAIRO IVAN MARULANDA TOBON,"Rionegro, Antioquia, Colombia",,,
@poetalobosolar,@poetalobosolar,<[2020-04-29T20:00:34.510Z]>,User,,,,,,,Fri Nov 10 22:25:14 CET 2017,,,,Hijo pródigo de Babalon.,,http://pbs.twimg.com/profile_images/1249261913042714627/L5dm3g56_bigger.jpg,201,8,Gerardo Resplandor,"Saltillo, Coahuila.",,,
@antonio44404722,@antonio44404722,"<[2020-04-29T20:05:03.240Z, 2020-04-29T20:05:07.591Z]>",User,,,,,,,Sun Mar 29 23:12:32 CEST 2015,,,,,,http://pbs.twimg.com/profile_images/1019253800039673856/glaHzkbg_bigger.jpg,27,19,Antonio Sastre,"Madrid, Comunidad de Madrid",,,
@res_hpc,@res_hpc,<[2020-04-29T20:05:03.240Z]>,User,,,,,,,Wed Feb 01 10:07:36 CET 2017,,,,La Red Española de Supercomputación conecta los supercomputadores de 11 instituciones y ofrece sus recursos a proyectos de investigación.,,http://pbs.twimg.com/profile_images/867314366391226368/-jSbrHJH_bigger.jpg,1014,841,RES,,,,
@aaronruizcarde1,@aaronruizcarde1,<[2020-04-29T20:08:59.756Z]>,User,,,,,,,Sat Sep 21 08:15:15 CEST 2019,,,,"Single, interesado en conocer parejas que quieran experimentar, compartir situaciones y amistad 😎😈😈😈",,http://pbs.twimg.com/profile_images/1193364182256799744/Y6bhD173_bigger.jpg,1045,33,Aaron Ruiz cardenas,,,,
@curiosos18gdl,@curiosos18gdl,"<[2020-04-29T20:08:59.756Z, 2020-04-29T20:57:24.950Z]>",User,,,,,,,Mon Jan 22 03:14:28 CET 2018,,,,"Pareja de 31&28, con ganas de divertirse, experimentar y conocer parejas/chicas. 
Cuenta manejada por ambos.💏

*No cuckold.
**Favor de no enviar Selfiedick.",,http://pbs.twimg.com/profile_images/1234367310347096065/2uhw9eKf_bigger.jpg,134,34591,Fabián Y Ana GDL😈👑,"Guadalajara, Jalisco",,,
@joserpermar,@joserpermar,<[2020-04-29T20:09:31.192Z]>,User,,,,,,,Thu Jan 19 11:34:31 CET 2012,,,,,,http://pbs.twimg.com/profile_images/550983142358913024/Cr-wWPcB_bigger.jpeg,169,88,JOSE RAMON,,,,
@todocoleccion,@todocoleccion,,User,,,,,,,Wed Oct 27 18:12:18 CEST 2010,,,,"Antigüedades, Arte, Libros y Coleccionismo. Conectamos a las personas con su historia, vivencias y emociones mediante los objetos que veneran.",,http://pbs.twimg.com/profile_images/948112279207383040/i2CfFPsc_bigger.jpg,1069,4237,todocoleccion.net,,,,
@revistalaleche,@revistalaleche,<[2020-04-29T20:11:09.364Z]>,User,,,,,,,Sun Sep 09 11:41:50 CEST 2018,,,,Editor de la revista de periodismo para niños ¡La leche!,,http://pbs.twimg.com/profile_images/1038727511813902336/HgOPUHQO_bigger.jpg,696,322,gustavo puerta,"Community of Madrid, Spain",,,
@bonga_777,@bonga_777,<[2020-04-29T20:11:25.174Z]>,User,,,,,,,Fri Apr 30 16:39:03 CEST 2010,,,,"“Entreprenaire” I came to win, dominate and conquer... Life Changer | IT & Telecoms Services Provider | Cloud | Cyber Security | Investor",,http://pbs.twimg.com/profile_images/1252336393822429184/XP965dzB_bigger.jpg,571,582,Bonga Ntombela,"ÜT: -26.199448,28.080056",,,
@cyberwxb,@cyberwxb,<[2020-04-29T20:11:25.174Z]>,User,,,,,,,Sun Jan 26 19:44:39 CET 2020,,,,"WX+B Cyber provides the most complete Identity and Access Management (IAM) solution that engages securely with with an unparalleled ""customer first” philosophy.",,http://pbs.twimg.com/profile_images/1221506682561449984/w3nckunK_bigger.jpg,19,4,WX+B Cyber,"Cheyenne, WY",,,
@anamerinopoeta,@anamerinopoeta,<[2020-04-29T20:14:37.785Z]>,User,,,,,,,,,,,,,,,,,,,,
@jordima87433701,@jordima87433701,<[2020-04-29T20:20:31.957Z]>,User,,,,,,,Tue Mar 17 13:55:45 CET 2020,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,93,11,lopetit,,,,
@somconnexio,@somconnexio,<[2020-04-29T20:20:31.957Z]>,User,,,,,,,Fri Apr 19 15:01:20 CEST 2013,,,,Una cooperativa de consumidores de telefonia i connexió internet que aplega persones per avançar cap a la sobirania de les telecomunicacions,,http://pbs.twimg.com/profile_images/892687070031990784/qUMgehn8_bigger.jpg,1754,12904,Som Connexió,,,,
@miguelanez,@miguelanez,,User,,,,,,,Tue Oct 27 13:52:45 CET 2009,,,,"Miguelañez quiere formar parte del día a día de la #GenteDulce con sus productos #SinGluten, #SinLeche y #SinHuevo.",,http://pbs.twimg.com/profile_images/1241122217800470528/z4e0STEB_bigger.jpg,882,8540,Miguelañez,,,,
@angiepauleth,@angiepauleth,<[2020-04-29T20:26:18.090Z]>,User,,,,,,,Tue Aug 10 23:23:04 CEST 2010,,,,,,http://pbs.twimg.com/profile_images/1236896667036598273/2f4Q1bDx_bigger.jpg,24,16,Angie Elias,,,,
@lvazquezs,@lvazquezs,<[2020-04-29T20:27:56.855Z]>,User,,,,,,,Sun May 16 08:24:38 CEST 2010,,,,"Indio de los finos, que casi siempre anda tipo cholo. Ocupo mi tiempo seduciéndoles con Zacatecas, Patrimonio Cultural de la Humanidad.
🏨@AlikaZcs
📱4928925115",,http://pbs.twimg.com/profile_images/1246876356425768963/lu1IL1tk_bigger.jpg,2492,1104,Luis Antonio,México,,,
@gabyppss,@gabyppss,<[2020-04-29T20:27:56.855Z]>,User,,,,,,,Sat Sep 19 16:23:11 CEST 2009,,,,arte/cine/yoga/filosofía/psicoanálisis/nature/cats/human nature ig@gapsre,,http://pbs.twimg.com/profile_images/1241006084275310594/ls6E_97h_bigger.jpg,457,109,Bela,"Monterrey, Nuevo León",,,
@_iradler,@_iradler,,User,,,,,,,Sun Jan 10 11:49:29 CET 2016,,,,Well... nobody's perfect!,,http://pbs.twimg.com/profile_images/879071306519588864/NSc9-Ehb_bigger.jpg,634,16600,IrAdler,"Valencia, España",,,
@patriquipe,@patriquipe,<[2020-04-29T20:28:03.450Z]>,User,,,,,,,Wed Jan 20 17:51:12 CET 2016,,,,,,http://pbs.twimg.com/profile_images/1086747886480707590/KoxuvfbF_bigger.jpg,222,82,Patricia Quintas Pér,,,,
@arubio_hbs,@arubio_hbs,<[2020-04-29T20:32:20.702Z]>,User,,,,,,,Sun Jun 09 13:44:25 CEST 2013,,,,"Director Técnico
Subdirector de Secundaria y Bachillerato en HBSTresCantos.",,http://pbs.twimg.com/profile_images/862304003090247680/Pu-sKLVP_bigger.jpg,272,380,Alberto Rubio,,,,
@humanitastc,@humanitastc,<[2020-04-29T20:32:20.702Z]>,User,,,,,,,Fri Mar 01 09:26:49 CET 2013,,,,Bilingüe español-inglés y con clases de chino mandarín dentro de su horario escolar. Potencia la inteligencia emocional y las tics en sus alumnos desde un año,,http://pbs.twimg.com/profile_images/1113106146884247552/XtDaIsEB_bigger.jpg,630,1728,HUMANITAS TRESCANTOS,Tres Cantos-Madrid (España),,,
@bowserina,@bowserina,<[2020-04-29T20:49:06.954Z]>,User,,,,,,,Thu Apr 23 02:17:53 CEST 2009,,,,"✨ Me gusta dibujar, los triceratops azules musculosos y trato de no engordar ✨",,http://pbs.twimg.com/profile_images/1240091073319333888/jn7pofXK_bigger.jpg,2709,610,✨△ iRMA △✨,México,,,
@alares,@alares,"<[2020-04-29T20:50:39.785Z, 2020-04-29T20:50:39.786Z]>",User,,,,,,,Fri Mar 11 13:39:52 CET 2011,,,,"#IluminaUnaVida 👉 Programa para combatir la soledad en cualquier persona. Llámanos al ☎️ gratuito 900 877 037 o ser voluntario en https://t.co/wbzgY2QldH",,http://pbs.twimg.com/profile_images/984079097528713216/tXBAJnCM_bigger.jpg,2293,1558,Alares (#QuedateEnCasa),España,,,
@luna_nueva_ed,@luna_nueva_ed,<[2020-04-29T20:50:39.786Z]>,User,,,,,,,,,,,,,,,,,,,,
@_loquenoexiste,@_loquenoexiste,<[2020-04-29T20:50:39.786Z]>,User,,,,,,,,,,,,,,,,,,,,
@inesarrimadas,@inesarrimadas,<[2020-04-29T20:51:50.399Z]>,User,,,,,,,Fri Apr 13 11:35:57 CEST 2012,,,,Derecho y ADE. Consultora. Presidenta de @CiudadanosCs 🍊 Canal de Telegram: https://t.me/InesArrimadasCs,,http://pbs.twimg.com/profile_images/1148147357932032001/IQ7l3ErV_bigger.png,1451,649802,Inés Arrimadas 🖤🇪🇸,Barcelona,,,
@tuangelmoreno37,@tuangelmoreno37,<[2020-04-29T20:53:03.045Z]>,User,,,,,,,Thu Apr 14 20:43:26 CEST 2011,,,,Secretaria de Derechos Humanos Sección 13 del SNTE en Guanajuato... Club Titanes ⚽️... servicio social... turismo sustentable 🚲🚎✈️,,http://pbs.twimg.com/profile_images/1158836498764115971/vKwUHuAd_bigger.jpg,2674,1376,Bernardina Villanueva Delgado,,,,
@higuera2866,@higuera2866,<[2020-04-29T20:56:03.140Z]>,User,,,,,,,Fri May 30 03:29:10 CEST 2014,,,,"Sono il Sospiro che desidera ardentemente .
La voce quali nomi di té.
Il bacio che te ama",,http://pbs.twimg.com/profile_images/1254480529380048897/MZLHSn9e_bigger.jpg,4949,2846,Carlos Julio Higuera,,,,
